Member_ID,First_Name,Last_Name,Gender,Age,Height,Weight,Hours_Sleep,Calories_Consumed,Exercise_Calories_Burned,Date,Activity_Type,Equipment_ID,Activity Code
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,10,2249,666,2017-08-22,Stationary_Bike,73,7
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,10,390,775,2017-08-23,Walking,0,1
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,8,1060,459,2017-08-24,Elliptical,59,5
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,12,1377,0,2017-08-25,Rowing_Machine,96,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,10,1506,91,2017-08-26,Treadmill,89,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,11,2214,209,2017-08-27,Treadmill,85,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,9,1774,176,2017-08-28,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,9,2214,366,2017-08-29,Rowing_Machine,96,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,10,647,519,2017-08-30,Stationary_Bike,78,7
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,12,1865,333,2017-08-31,Swimming,0,4
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,10,1544,325,2017-09-01,Rowing_Machine,92,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,10,1802,233,2017-09-02,Walking,0,1
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,11,2375,491,2017-09-03,Bicycling,0,3
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,10,2094,287,2017-09-04,Elliptical,55,5
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,9,1950,587,2017-09-05,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,11,2122,258,2017-09-06,Stationary_Bike,77,7
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,7,2013,392,2017-09-07,Stationary_Bike,70,7
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,9,2410,505,2017-09-08,Stair_Stepper,65,6
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,10,2951,567,2017-09-09,Swimming,0,4
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,9,2005,749,2017-09-10,Walking,0,1
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,9,2319,709,2017-09-11,Elliptical,55,5
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,10,2196,607,2017-09-12,Walking,0,1
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,9,1031,829,2017-09-13,Walking,0,1
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,10,2167,576,2017-09-14,Stationary_Bike,79,7
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,10,1806,571,2017-09-15,Bicycling,0,3
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,8,1645,393,2017-09-16,Walking,0,1
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,8,2531,271,2017-09-17,Stair_Stepper,68,6
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,10,2159,262,2017-09-18,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,7,2062,627,2017-09-19,Treadmill,80,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,11,2077,370,2017-09-20,Walking,0,1
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,9,2093,695,2017-09-21,Stationary_Bike,76,7
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,8,2108,356,2017-09-22,Bicycling,0,3
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,10,2123,163,2017-09-23,Stationary_Bike,71,7
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,7,2139,220,2017-09-24,Stationary_Bike,75,7
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,9,2154,314,2017-09-25,Rowing_Machine,95,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",167,8,2170,540,2017-09-26,Treadmill,88,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",167,8,2185,582,2017-09-27,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",167,7,2065,335,2017-09-28,Treadmill,85,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",167,9,2150,216,2017-09-29,Rowing_Machine,92,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",167,8,1487,213,2017-09-30,Elliptical,56,5
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",167,8,2196,147,2017-10-01,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",167,10,1454,378,2017-10-02,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",167,11,275,328,2017-10-03,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",167,8,2191,242,2017-10-04,Rowing_Machine,93,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",167,9,2172,331,2017-10-05,Rowing_Machine,98,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",167,10,2287,543,2017-10-06,Walking,0,1
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",167,8,2775,195,2017-10-07,Walking,0,1
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",167,7,1766,494,2017-10-08,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",167,9,2155,258,2017-10-09,Stair_Stepper,69,6
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,7,2039,249,2017-10-10,Elliptical,58,5
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,10,2301,537,2017-10-11,Stationary_Bike,77,7
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,9,2176,426,2017-10-12,Treadmill,87,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,11,1488,201,2017-10-13,Stationary_Bike,79,7
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,10,1391,272,2017-10-14,Treadmill,82,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,8,2286,691,2017-10-15,Stationary_Bike,72,7
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,8,2206,387,2017-10-16,Walking,0,1
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,8,2214,251,2017-10-17,Stationary_Bike,72,7
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,7,2220,652,2017-10-18,Walking,0,1
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,11,1847,380,2017-10-19,Swimming,0,4
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,7,2200,161,2017-10-20,Bicycling,0,3
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,8,2007,431,2017-10-21,Bicycling,0,3
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,9,2519,356,2017-10-22,Stair_Stepper,67,6
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",165,7,2918,238,2017-10-23,Bicycling,0,3
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,8,2422,468,2017-10-24,Bicycling,0,3
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,8,2134,612,2017-10-25,Elliptical,52,5
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,11,1620,398,2017-10-26,Treadmill,82,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,8,1750,362,2017-10-27,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,9,1563,434,2017-10-28,Bicycling,0,3
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,8,1609,186,2017-10-29,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,8,2606,232,2017-10-30,Bicycling,0,3
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,8,2548,558,2017-10-31,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,10,1943,742,2017-11-01,Elliptical,53,5
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,10,2057,329,2017-11-02,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,9,1704,196,2017-11-03,Stationary_Bike,74,7
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,8,2392,250,2017-11-04,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,7,1929,219,2017-11-05,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,9,1772,141,2017-11-06,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,10,2296,185,2017-11-07,Rowing_Machine,94,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,4,1929,869,2017-11-08,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,2,1627,504,2017-11-09,Stair_Stepper,65,6
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,9,2140,249,2017-11-10,Treadmill,88,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,11,1951,356,2017-11-11,Stationary_Bike,73,7
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,8,2621,343,2017-11-12,Rowing_Machine,94,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,9,1969,489,2017-11-13,Bicycling,0,3
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,7,1945,305,2017-11-14,Treadmill,84,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,11,1723,257,2017-11-15,Walking,0,1
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,11,2165,484,2017-11-16,Bicycling,0,3
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,9,2084,237,2017-11-17,Treadmill,86,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",169,9,2470,349,2017-11-18,Swimming,0,4
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,7,2501,412,2017-11-19,Rowing_Machine,94,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,8,2290,166,2017-11-20,Rowing_Machine,98,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,8,2030,458,2017-11-21,Rowing_Machine,94,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,10,2137,328,2017-11-22,Stair_Stepper,66,6
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,9,1664,389,2017-11-23,Treadmill,87,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,10,2035,189,2017-11-24,Treadmill,86,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,9,2280,243,2017-11-25,Elliptical,57,5
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,8,2115,216,2017-11-26,Treadmill,82,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,10,2306,296,2017-11-27,Swimming,0,4
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,11,1637,276,2017-11-28,Bicycling,0,3
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,12,1785,188,2017-11-29,Bicycling,0,3
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,11,2243,512,2017-11-30,Running,0,2
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,10,1947,202,2017-12-01,Rowing_Machine,98,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,10,1926,337,2017-12-02,Treadmill,88,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,8,2326,293,2017-12-03,Rowing_Machine,91,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,8,2614,182,2017-12-04,Treadmill,83,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,10,1873,426,2017-12-05,Stationary_Bike,77,7
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,9,2158,234,2017-12-06,Rowing_Machine,98,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,10,2043,269,2017-12-07,Rowing_Machine,91,9
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",170,8,1900,356,2017-12-08,Treadmill,86,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",173,9,2107,495,2017-12-09,Treadmill,84,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",173,8,1604,156,2017-12-10,Bicycling,0,3
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",173,11,2226,260,2017-12-11,Treadmill,85,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",173,8,2123,841,2017-12-12,Treadmill,85,8
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",173,7,2100,554,2017-12-13,Stair_Stepper,64,6
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",173,6,1914,400,2017-12-14,Bicycling,0,3
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",173,11,1544,352,2017-12-15,Elliptical,54,5
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",173,8,1831,632,2017-12-16,Walking,0,1
115622549410869000000,Jeff,Jakubiak,M,39,"5,11",173,8,2397,46,2017-12-17,Swimming,0,4
